id	title_rich	title_text	author_name	author_firstname	NomComplet	author_idref-id	promotion_year	pagination	author_gender	topic_notBefore	topic_notAfter	enc_teacher	these_biblionumber-benc	these_ppn-sudoc	ark_databnf	ark_cataloguebnf	id_wikidata	link_wikipedia	id_dbpedia
ENCPOS_1985_08	Cercles et sociétés de loisir à Paris au temps de la République conquérante (1870-1914)	Cercles et sociétés de loisir à Paris au temps de la République conquérante (1870-1914)	Lecoq	Benoît	Benoît Lecoq	035731788	1985	65-74	1	1870	1914		94006	149194234	http://data.bnf.fr/ark:/12148/cb13332660q	https://catalogue.bnf.fr/ark:/12148/cb13332660q	http://wikidata.org/entity/Q15973598		
ENCPOS_1985_09	Étude sociale d’une famille parisienne : les Sainctyon (<small>XVI</small><sup>e</sup>-<small>XVII</small><sup>e</sup> siècles)	Étude sociale d’une famille parisienne : les Sainctyon (xvie-xviiie siècles)	Lemaire	Françoise	Françoise Lemaire	034923918	1985	75-80	2	1500	1699		94008	149194501	http://data.bnf.fr/ark:/12148/cb12562467d	https://catalogue.bnf.fr/ark:/12148/cb12562467d	http://wikidata.org/entity/Q42376074		
ENCPOS_1985_10	Le recueil des sermons de Frédéric Visconti, archevêque de Pise de 1254 à 1277. Édition critique et commentaire du sanctoral	Le recueil des sermons de Frédéric Visconti, archevêque de Pise de 1254 à 1277. Édition critique et commentaire du sanctoral	Le Masne De Chermont	Isabelle	Isabelle Le Masne De Chermont	050794922	1985	81-85	2	1254	1277		94007	149194390	http://data.bnf.fr/ark:/12148/cb13547167h	https://catalogue.bnf.fr/ark:/12148/cb13547167h	http://wikidata.org/entity/Q42375777		
ENCPOS_1985_11	Le <i>Mercure de France</i> de 1890 à 1914	Le « Mercure de France » de 1890 à 1914	Lesage	Claire	Claire Lesage	031137970	1985	87-94	2	1890	1914		94009	14919482X	http://data.bnf.fr/ark:/12148/cb12241216s	https://catalogue.bnf.fr/ark:/12148/cb12241216s	http://wikidata.org/entity/Q42376176		
ENCPOS_1985_12	La vie du livre à Rouen sous Louis XIV (1643-1715)	La vie du livre à Rouen sous Louis XIV (1643-1715)	Mellot	Jean-Dominique	Jean-Dominique Mellot	034524940	1985	95-105		1643	1715		94010	149194943	http://data.bnf.fr/ark:/12148/cb12527251v	https://catalogue.bnf.fr/ark:/12148/cb12527251v	http://wikidata.org/entity/Q42376199		
ENCPOS_1985_13	La fréquentation et le recrutement des écoles centrales sous la Révolution	La fréquentation et le recrutement des écoles centrales sous la Révolution	Mérot	Catherine	Catherine Mérot	035485337	1985	107-116	2	1789	1815		94011	149195036	http://data.bnf.fr/ark:/12148/cb13192202b	https://catalogue.bnf.fr/ark:/12148/cb13192202b	http://wikidata.org/entity/Q42376271		
ENCPOS_1985_14	Les bibliothèques des nobles parisiens à la fin du <small>XVIII</small><sup>e</sup> siècle	Les bibliothèques des nobles parisiens à la fin du xviiie siècle	Ollion	Michel	Michel Ollion	050298925	1985	117-123	1	1700	1799		94012	149195281	http://data.bnf.fr/ark:/12148/cb13523504b	https://catalogue.bnf.fr/ark:/12148/cb13523504b	http://wikidata.org/entity/Q42376332		
ENCPOS_1985_15	Les hospices civils de Toulouse au <small>XIX</small><sup>e</sup> siècle (an V-1870) : vers une spécialisation de leurs tâches d’assistance	Les hospices civils de Toulouse au xixe siècle (an V-1870) : vers une spécialisation de leurs tâches d’assistance	Renou	Marie-Hélène	Marie-Hélène Renou	034321373	1985	125-137	2	1796	1870		94013	149195591	http://data.bnf.fr/ark:/12148/cb12508790z	https://catalogue.bnf.fr/ark:/12148/cb12508790z	http://wikidata.org/entity/Q42376389		
ENCPOS_1985_16	Maladie et médecine à la Guadeloupe au <small>XIX</small><sup>e</sup> siècle	Maladie et médecine à la Guadeloupe au xixe siècle	Taffin	Dominique	Dominique Taffin	060347775	1985	140-148		1800	1899		94014	149195915	http://data.bnf.fr/ark:/12148/cb14424892g	https://catalogue.bnf.fr/ark:/12148/cb14424892g	http://wikidata.org/entity/Q42376480		
ENCPOS_1985_17	Le conservatoire de musique de Paris, de sa création en 1795 jusqu’en 1830	Le conservatoire de musique de Paris, de sa création en 1795 jusqu’en 1830	Tenenbaum	Anne	Anne Tenenbaum	029298482	1985	149-159	2	1795	1830		94015	149196091	http://data.bnf.fr/ark:/12148/cb12095479w	https://catalogue.bnf.fr/ark:/12148/cb12095479w	http://wikidata.org/entity/Q42376531		
ENCPOS_1985_18	Une chronique de la seconde moitié du <small>XV</small><sup>e</sup> siècle : la <i>Chronique de France jusqu en 1380.</i> Édition partielle : époques mérovingienne et carolingienne	Une chronique de la seconde moitié du xve siècle : la Chronique de France jusqu en 1380. Édition partielle : époques mérovingienne et carolingienne	Valette	Marie-Dominique	Marie-Dominique Valette	149807120	1985	161-166	2	400	1499		94016	149196342					
ENCPOS_1985_NEXT		pages postliminaires					1985	-167											
ENCPOS_1985_PREV		pages liminaires					1985	0-8											
ENCPOS_1986_01	La chancellerie du chapitre de Sion et les débuts du notariat en Valais d’après les registres de maître Martin de Sion († 1306)	La chancellerie du chapitre de Sion et les débuts du notariat en Valais d’après les registres de maître Martin de Sion († 1306)	Amann-Doubliez	Chantal	Chantal Amann-Doubliez	111022762	1986	9-12	2	1250	1306		93980	149179103	http://data.bnf.fr/ark:/12148/cb165281234	https://catalogue.bnf.fr/ark:/12148/cb165281234	http://wikidata.org/entity/Q42376612		
ENCPOS_1986_02	Les <i>Questiones super tres libros Metheororum Aristotelis</i> de Jean Buridan. Étude suivie de l’édition du livre I	Les « Questiones super tres libros Metheororum Aristotelis » de Jean Buridan. Étude suivie de l’édition du livre I	Bages	Sylvie	Sylvie Bages	095594647	1986	13-21	2	1320	1363		93981	149179332	http://data.bnf.fr/ark:/12148/cb144118331	https://catalogue.bnf.fr/ark:/12148/cb144118331	http://wikidata.org/entity/Q41703232		
ENCPOS_1986_03	Étude des manuscrits et de la tradition du texte de la <i>Bouchardière</i> de Jean de Courcy	Étude des manuscrits et de la tradition du texte de la « Bouquechardière » de Jean de Courcy	Chancel, De	Béatrice	Béatrice de Chancel	067057977	1986	23-27	2	1340	1499		93982	149179529	http://data.bnf.fr/ark:/12148/cb122887171	https://catalogue.bnf.fr/ark:/12148/cb122887171	http://wikidata.org/entity/Q42376688		
ENCPOS_1986_04	Le pouvoir partagé : la basse Auvergne de 1150 à 1350	Le pouvoir partagé : la basse Auvergne de 1150 à 1350	Estienne	Michel	Michel Estienne	149179936	1986	29-40	1	1150	1350		93999	149179855					
ENCPOS_1986_05	Les maîtres des requêtes de l’Hôtel du roi, de l’édit de Compiègne à la mort d’Henri III (1553-1589). Étude institutionnelle et sociale	Les maîtres des requêtes de l’Hôtel du roi, de l’édit de Compiègne à la mort d’Henri III (1553-1589). Étude institutionnelle et sociale	Etchechoury	Maïté	Maïté Etchechoury	030639409	1986	41-50	2	1553	1589		93983	14918008X	http://data.bnf.fr/ark:/12148/cb12201530b	https://catalogue.bnf.fr/ark:/12148/cb12201530b	http://wikidata.org/entity/Q42376709		
ENCPOS_1986_06	Un milieu porteur de modernisation : travailleurs et tirailleurs vietnamiens en France pendant la première guerre mondiale	Un milieu porteur de modernisation : travailleurs et tirailleurs vietnamiens en France pendant la première guerre mondiale	Favre	Mireille	Mireille Favre	056904010	1986	51-61	2	1914	1918		94047	2776391	http://data.bnf.fr/ark:/12148/cb16911234v	https://catalogue.bnf.fr/ark:/12148/cb16911234v	http://wikidata.org/entity/Q42376777		
ENCPOS_1986_07	Le <i>Traité du droit et du comportement des armes</i> de Du Cange. Édition critique et commentaire	Le « Traité du droit et du comportement des armes » de Du Cange. Édition critique et commentaire	Girard	Thibaut	Thibaut Girard	029280761	1986	63-65	1	1610	1688		94067	149312377	http://data.bnf.fr/ark:/12148/cb12094098t	https://catalogue.bnf.fr/ark:/12148/cb12094098t	http://wikidata.org/entity/Q42112053		
ENCPOS_1986_08	La cartographie de Saint-Domingue dans la seconde moitié du <small>XVIII</small><sup>e</sup> siècle (de 1763 à la Révolution)	La cartographie de Saint-Domingue dans la seconde moitié du xviiie siècle (de 1763 à la Révolution)	Glénisson	Jean-Louis	Jean-Louis Glénisson	029632544	1986	67-74	1	1763	1789		94069	149313004	http://data.bnf.fr/ark:/12148/cb121216734	https://catalogue.bnf.fr/ark:/12148/cb121216734	http://wikidata.org/entity/Q41702888		
ENCPOS_1986_09	Les registres de chancellerie du comte Jean IV d’Armagnac (1425-1427). Étude et regeste	Les registres de chancellerie du comte Jean IV d’Armagnac (1425-1427). Étude et regeste	Henrard	Dominique	Dominique Henrard	149313926	1986	75-81		1425	1427		94071	149313667					
ENCPOS_1986_10	Le cardinal Gui de Boulogne (1316-1373). Biographie et étude d’une <i>familia</i> cardinalice	Le cardinal Gui de Boulogne (1316-1373). Biographie et étude d’une familia cardinalice	Jugie	Pierre	Pierre Jugie	032487576	1986	83-92	1	1316	1373		94073	149314264	http://data.bnf.fr/ark:/12148/cb12350810h	https://catalogue.bnf.fr/ark:/12148/cb12350810h	http://wikidata.org/entity/Q41702678		
ENCPOS_1986_11	Le duc d’Antin, directeur général des Bâtiments du roi (1708-1736)	Le duc d’Antin, directeur général des Bâtiments du roi (1708-1736)	Jugie-Bertrac	Sophie	Sophie Jugie-Bertrac	057733902	1986	93-100	2	1708	1736		94075	149314582	http://data.bnf.fr/ark:/12148/cb135808605	https://catalogue.bnf.fr/ark:/12148/cb135808605	http://wikidata.org/entity/Q19631311	http://fr.wikipedia.org/wiki/Sophie_Jugie	
ENCPOS_1986_12	Le commerce de l’estampe à Paris dans la première moitié du <small>XVIII</small><sup>e</sup> siècle (1715-1750)	Le commerce de l’estampe à Paris dans la première moitié du xviiie siècle (1715-1750)	Le Bitouzé	Corinne	Corinne Le Bitouzé	082987068	1986	101-105	2	1715	1750		94077	149314922	http://data.bnf.fr/ark:/12148/cb123204939	https://catalogue.bnf.fr/ark:/12148/cb123204939	http://wikidata.org/entity/Q41702346		
ENCPOS_1986_13	La tradition manuscrite du <i>De musica</i> de saint Augustin et son influence sur la pensée et l’esthétique médiévales	La tradition manuscrite du « De musica » de saint Augustin et son influence sur la pensée et l’esthétique médiévales	Le Bœuf	Patrick	Patrick Le Bœuf	030926149	1986	107-115	1	500	1499		94079	149315449	http://data.bnf.fr/ark:/12148/cb12224446k	https://catalogue.bnf.fr/ark:/12148/cb12224446k	http://wikidata.org/entity/Q41702588		
ENCPOS_1986_14	Les livres pour l’enfance et la jeunesse de 1870 à 1914	Les livres pour l’enfance et la jeunesse de 1870 à 1914	Mouranche	Marielle	Marielle Mouranche	057507317	1986	117-125	2	1870	1914		94048	68177348	http://data.bnf.fr/ark:/12148/cb150307650	https://catalogue.bnf.fr/ark:/12148/cb150307650	http://wikidata.org/entity/Q42377006		
ENCPOS_1986_15	Les maîtres et étudiants du collège Saint-Bernard de Paris de 1224 à 1494	Les maîtres et étudiants du collège Saint-Bernard de Paris de 1224 à 1494	Obert-Piketty	Caroline	Caroline Obert-Piketty	035731311	1986	127-132	2	1224	1494		94081	149316151					
ENCPOS_1986_16	La vie religieuse dans le comté de Foix (1559-1643)	La vie religieuse dans le comté de Foix (1559-1643)	Pébay-Clottes	Isabelle	Isabelle Pébay-Clottes	032616708	1986	133-139	2	1559	1643		94082	149316461	http://data.bnf.fr/ark:/12148/cb12361259n	https://catalogue.bnf.fr/ark:/12148/cb12361259n	http://wikidata.org/entity/Q42377048		
ENCPOS_1986_17	Les relations diplomatiques entre la France et les Électorats ecclésiastiques rhénans de 1789 à 1792	Les relations diplomatiques entre la France et les Électorats ecclésiastiques rhénans de 1789 à 1792	Poinsotte	Valérie	Valérie Poinsotte	035582014	1986	141-150	2	1789	1792		94083	149316895	http://data.bnf.fr/ark:/12148/cb133225847	https://catalogue.bnf.fr/ark:/12148/cb133225847	http://wikidata.org/entity/Q42377558		
ENCPOS_1986_18	Les <i>Allegoriae</i>, d’Isidore de Séville. Édition critique, traduction et commentaire	Les « Allegoriae », d’Isidore de Séville. Édition critique, traduction et commentaire	Poirel	Dominique	Dominique Poirel	029738377	1986	151-157		600	636		94084	149317166	http://data.bnf.fr/ark:/12148/cb12129790x	https://catalogue.bnf.fr/ark:/12148/cb12129790x	http://wikidata.org/entity/Q41700955		
ENCPOS_1986_19	Controverse, conversion et politique au <small>XVII</small><sup>e</sup> siècle : le cas de Jérémie Ferrier	Controverse, conversion et politique au xviie siècle : le cas de Jérémie Ferrier (1576-1626)	Poivre	Joël	Joël Poivre	03081989X	1986	159-167	1	1576	1626		94085	149317417					
ENCPOS_1986_20	Félix-Jacques Duban, architecte du gouvernement (1797-1850) : l’ombre portée d’une carrière publique sur une carrière privée	Félix-Jacques Duban, architecte du gouvernement (1797-1850) : l’ombre portée d’une carrière publique sur une carrière privée	Pons	Jacques	Jacques Pons	149318634	1986	169-181	1	1797	1850		94087	149318448					
ENCPOS_1986_21	La presse politique parisienne au lendemain de la loi du 11 mai 1868	La presse politique parisienne au lendemain de la loi du 11 mai 1868	Vallas	Philippe	Philippe Vallas	124196969	1986	183-188	1	1868	1899		94090	149319010	http://data.bnf.fr/ark:/12148/cb12715489r	https://catalogue.bnf.fr/ark:/12148/cb12715489r	http://wikidata.org/entity/Q41700430		
ENCPOS_1986_22	La vie musicale à Notre-Dame de Paris (1415-1515)	La vie musicale à Notre-Dame de Paris (1415-1515)	Vallet-Collot	Catherine	Catherine Vallet-Collot	149319797	1986	189-194	2	1415	1515		94092	149319592					
ENCPOS_1986_23	L’Empire ottoman et les relations franco-turques dans le dernier tiers du <small>XVII</small><sup>e</sup> siècle, d’après le témoignage du sieur de La Croix (v. 1645-v. 1704)	L’Empire ottoman et les relations franco-turques dans le dernier tiers du xviie siècle, d’après le témoignage du sieur de La Croix (v. 1645-v. 1704)	Vaucorbeil-Masalovitch, De	Katarina	Katarina de Vaucorbeil-Masalovitch	149320590	1986	195-202	2	1645	1704								
ENCPOS_1986_NEXT		pages postliminaires					1986	-203											
ENCPOS_1986_PREV		pages liminaires					1986	0-8											
ENCPOS_1987_01	Les écrits politiques de Bernard de Rosier (c. 1400-1475), archevêque de Toulouse (1462-1475)	Les écrits politiques de Bernard de Rosier (1400-1475), archevêque de Toulouse (1462-1475)	Arabeyre	Patrick	Patrick Arabeyre	032244320	1987	9-15	1	1400	1475	1	94057	149309171	http://data.bnf.fr/ark:/12148/cb12331302b	https://catalogue.bnf.fr/ark:/12148/cb12331302b	http://wikidata.org/entity/Q28772035	http://fr.wikipedia.org/wiki/Patrick_Arabeyre	
ENCPOS_1987_02	Les juifs dans les seigneuries du nord de la France (1180-1328)	Les juifs dans les seigneuries du nord de la France (1180-1328)	Ascoli	Béatrice	Béatrice Ascoli	05040606X	1987	17-23	2	1180	1328		94058	14930935X					
ENCPOS_1987_03	Les Jussieu, une dynastie de botanistes au <small>XVIII</small><sup>e</sup> siècle (1680-1789)	Les Jussieu, une dynastie de botanistes au xviiie siècle (1680-1789)	Audelin	Louise	Louise Audelin	089020731	1987	25-34	2	1680	1789		94059	149309848	http://data.bnf.fr/ark:/12148/cb169028367	https://catalogue.bnf.fr/ark:/12148/cb169028367	http://wikidata.org/entity/Q42378022		
ENCPOS_1987_04	La réalité pénitentiaire perçue au travers de trois maisons centrales (Melun, Poissy, Eysses) durant la première moitié du <small>XIX</small><sup>e</sup> siècle	La réalité pénitentiaire perçue au travers de trois maisons centrales (Melun, Poissy, Eysses) durant la première moitié du xixe siècle	Banat-Lacombe	Françoise	Françoise Banat-Lacombe	149831609	1987	35-45	2	1800	1850		94060	149310250					
ENCPOS_1987_05	La famille d’Uzès : l’ascension d’un lignage du bas Languedoc du <small>XII</small><sup>e</sup> siècle au <small>XV</small><sup>e</sup> siècle	La famille d’Uzès : l’ascension d’un lignage du bas Languedoc du xiie siècle au xve siècle	Carbonnel	Isabelle	Isabelle Carbonnel	034613412	1987	47-56	2	1100	1499		94061	149310382	http://data.bnf.fr/ark:/12148/cb12535118g	https://catalogue.bnf.fr/ark:/12148/cb12535118g	http://wikidata.org/entity/Q42378133		
ENCPOS_1987_06	Les activités de chancellerie du duché de Bretagne, d’après le registre des lettres scellées en chancellerie en 1486-1487	Les activités de chancellerie du duché de Bretagne, d’après le registre des lettres scellées en chancellerie en 1486-1487	Corcuff	Marie-Andrée	Marie-Andrée Corcuff	149831641	1987	57-61	2	1486	1487		94062	149310889					
ENCPOS_1987_07	Recherches sur les palais épiscopaux en France au Moyen Âge (<small>XII</small><sup>e</sup>-<small>XIII</small><sup>e</sup> siècles), d’après divers exemples des provinces ecclésiastiques de Reims et de Sens	Recherches sur les palais épiscopaux en France au Moyen Âge (XIIe-XIIIe siècles), d’après divers exemples des provinces ecclésiastiques de Reims et de Sens	Crépin-Leblond	Thierry	Thierry Crépin-Leblond	030853079	1987	63-69	1	1100	1299	1	94063	149311427	http://data.bnf.fr/ark:/12148/cb12218558m	https://catalogue.bnf.fr/ark:/12148/cb12218558m	http://wikidata.org/entity/Q16679905	http://fr.wikipedia.org/wiki/Thierry_Cr%C3%A9pin-Leblond	
ENCPOS_1987_08	Recherches sur les maîtres et étudiants en droit à Bourges aux <small>XVI</small><sup>e</sup> et <small>XVII</small><sup>e</sup> siècles	Recherches sur les maîtres et étudiants en droit à Bourges aux xvie et xviie siècles	Devaux	Dominique	Dominique Devaux	110085949	1987	71-76		1500	1699		94064	149311648					
ENCPOS_1987_09	L’ordre de la Visitation à Paris aux <small>XVII</small><sup>e</sup> et <small>XVIII</small><sup>e</sup> siècles	L’ordre de la Visitation à Paris aux xviie et xviiie siècles	Duvignacq	Marie-Ange	Marie-Ange Duvignacq	030403731	1987	77-86	2	1600	1799				http://data.bnf.fr/ark:/12148/cb12182459h	https://catalogue.bnf.fr/ark:/12148/cb12182459h	http://wikidata.org/entity/Q42378312		
